ticker,strategy,open_date,close_date,near_expiry,far_expiry,spot_at_open,spot_at_close,strike_15d_30dte,strike_50d_30dte,strike_85d_30dte,strike_50d_60dte,entry_cashflow,exit_cashflow,notional
SPX,short_straddle_hold,2024-05-03,2024-06-03,2024-06-03,,5144.4,5268.7,,5150.0,,,138.79001,-118.7001953125,138.79001
SPY,short_straddle_1w,2024-05-28,2024-06-04,2024-06-28,,528.7,527.63,,530.0,,,13.19,-12.889999389648438,13.19
QQQ,short_straddle_1w,2024-05-28,2024-06-04,2024-06-28,,458.27,453.58,,460.0,,,15.42,-15.079999923706055,15.42
NVDA,short_straddle_1w,2024-05-28,2024-06-04,2024-06-28,,1136.12,1161.78,,1150.0,,,118.600006,-106.73999786376953,118.600006
TSLA,short_straddle_1w,2024-05-28,2024-06-04,2024-06-28,,176.28,175.53,,180.0,,,18.34,-17.09000015258789,18.34
IWM,short_straddle_1w,2024-05-28,2024-06-04,2024-06-28,,204.97,201.81,,205.0,,,8.23,-8.350000381469727,8.23
AAPL,short_straddle_1w,2024-05-28,2024-06-04,2024-06-28,,189.53,194.69,,190.0,,,8.77,-9.960000038146973,8.77
AMD,short_straddle_1w,2024-05-28,2024-06-04,2024-06-28,,171.11,159.6,,175.0,,,16.76,-19.31999969482422,16.76
AMZN,short_straddle_1w,2024-05-28,2024-06-04,2024-06-28,,181.75,179.43,,185.0,,,9.88,-9.90999984741211,9.88
PLTR,short_straddle_1w,2024-05-28,2024-06-04,2024-06-28,,21.07,21.96,,21.5,,,1.88,-1.9000000953674316,1.88
TLT,short_straddle_1w,2024-05-28,2024-06-04,2024-06-28,,90.09,92.63,,90.0,,,2.51,-3.7100000381469727,2.51
META,short_straddle_1w,2024-05-28,2024-06-04,2024-06-28,,476.7,476.4,,480.0,,,30.1,-27.190000534057617,30.1
MARA,short_straddle_1w,2024-05-28,2024-06-04,2024-06-28,,20.8,20.63,,21.5,,,5.0299997,-4.260000228881836,5.0299997
INTC,short_straddle_1w,2024-05-28,2024-06-04,2024-06-28,,30.93,30.02,,31.0,,,2.26,-2.190000057220459,2.26
GOOGL,short_straddle_1w,2024-05-28,2024-06-04,2024-06-28,,175.94,172.97,,175.0,,,9.39,-8.600000381469727,9.39
SOFI,short_straddle_1w,2024-05-28,2024-06-04,2024-06-28,,6.89,6.72,,7.0,,,0.68,-0.6399999856948853,0.68
GME,short_straddle_1w,2024-05-28,2024-06-04,2024-06-28,,23.02,27.02,,29.0,,,14.47,-14.129999160766602,14.47
