ticker,strategy,open_date,close_date,near_expiry,far_expiry,spot_at_open,spot_at_close,strike_15d_30dte,strike_50d_30dte,strike_85d_30dte,strike_50d_60dte,entry_cashflow,exit_cashflow,notional
SPY,short_straddle_hold,2020-12-03,2021-01-04,2021-01-04,,366.32,368.85,,366.0,,,14.29,-2.850006103515625,14.29
SPY,long_call_calendar_30_60,2020-12-03,2021-01-04,2021-01-04,2021-01-22,366.32,368.85,,366.0,,365.0,-3.5,6.56999397277832,16.9
SPY,long_straddle_calendar_30_60,2020-12-03,2021-01-04,2021-01-04,2021-01-22,366.32,368.85,,366.0,,365.0,-5.96,12.049993515014648,34.54
SPY,short_straddle_hold,2020-12-04,2021-01-04,2021-01-04,,369.3,368.85,,369.0,,,13.66,-0.149993896484375,13.66
SPY,long_call_calendar_30_60,2020-12-04,2021-01-04,2021-01-04,2021-01-22,369.3,368.85,,369.0,,369.0,-2.79,6.760000228881836,15.55
SPY,long_straddle_calendar_30_60,2020-12-04,2021-01-04,2021-01-04,2021-01-22,369.3,368.85,,369.0,,369.0,-5.55,13.43000602722168,32.87
SPX,short_straddle_hold,2020-12-04,2021-01-04,2021-01-04,,3694.248,3702.59,,3700.0,,,135.71985,-2.590087890625,135.71985
SPX,long_call_calendar_30_60,2020-12-04,2021-01-04,2021-01-04,2021-02-05,3694.248,3702.59,,3700.0,,3700.0,-42.899437,90.1280746459961,173.01932
SPX,long_straddle_calendar_30_60,2020-12-04,2021-01-04,2021-01-04,2021-02-05,3694.248,3702.59,,3700.0,,3700.0,-88.61596,183.0797576904297,360.05566
SPY,short_straddle_1w,2020-12-28,2021-01-04,2021-01-27,,372.23,368.85,,372.0,,,14.14,-14.75,14.14
AAPL,short_straddle_1w,2020-12-28,2021-01-04,2021-01-29,,136.71,129.39,,138.0,,,13.11,-13.649999618530273,13.11
QQQ,short_straddle_1w,2020-12-28,2021-01-04,2021-01-29,,312.76,309.2,,314.0,,,16.279999,-16.869998931884766,16.279999
SPX,short_straddle_1w,2020-12-28,2021-01-04,2021-01-29,,3734.2961,3702.59,,3740.0,,,147.12688,-155.434814453125,147.12688
TSLA,short_straddle_1w,2020-12-28,2021-01-04,2021-01-29,,666.01,729.92,,680.0,,,102.11,-110.33000183105469,102.11
IWM,short_straddle_1w,2020-12-28,2021-01-04,2021-01-29,,198.6,193.5,,199.0,,,12.26,-12.970000267028809,12.26
NIO,short_straddle_1w,2020-12-28,2021-01-04,2021-01-29,,44.07,53.34,,46.5,,,11.43,-12.40999984741211,11.43
AMD,short_straddle_1w,2020-12-28,2021-01-04,2021-01-29,,91.53,92.07,,93.0,,,11.73,-11.729999542236328,11.73
MSFT,short_straddle_1w,2020-12-28,2021-01-04,2021-01-29,,225.25,217.67,,225.0,,,15.389999,-15.609999656677246,15.389999
SLV,short_straddle_1w,2020-12-28,2021-01-04,2021-01-29,,24.41,25.37,,24.5,,,2.55,-2.559999942779541,2.55
BAC,short_straddle_1w,2020-12-28,2021-01-04,2021-01-29,,30.13,30.06,,30.5,,,2.3400002,-2.2100000381469727,2.3400002
VXX,short_straddle_1w,2020-12-28,2021-01-04,2021-01-29,,16.73,18.3,,17.5,,,3.9900002,-3.9900002479553223,3.9900002
BABA,short_straddle_1w,2020-12-28,2021-01-04,2021-01-29,,222.45,227.75,,225.0,,,23.08,-19.799999237060547,23.08
GLD,short_straddle_1w,2020-12-28,2021-01-04,2021-01-29,,175.78,182.15,,176.0,,,7.24,-8.819999694824219,7.24
HYG,short_straddle_1w,2020-12-28,2021-01-04,2021-01-29,,87.09,87.17,,87.0,,,1.3599999,-1.440000057220459,1.3599999
AMZN,short_straddle_1w,2020-12-28,2021-01-04,2021-01-29,,3289.58,3188.29,,3300.0,,,287.07,-279.8900146484375,287.07
XLF,short_straddle_1w,2020-12-28,2021-01-04,2021-01-29,,29.1,29.13,,29.0,,,1.73,-1.6299999952316284,1.73
BA,short_straddle_1w,2020-12-28,2021-01-04,2021-01-29,,216.03,203.05,,217.5,,,24.02,-25.260000228881836,24.02
AAL,short_straddle_1w,2020-12-28,2021-01-04,2021-01-29,,16.04,15.14,,16.5,,,2.74,-2.690000057220459,2.74
GE,short_straddle_1w,2020-12-28,2021-01-04,2021-01-29,,10.64,10.48,,11.0,,,1.34,-1.2699999809265137,1.34
NVDA,short_straddle_1w,2020-12-28,2021-01-04,2021-01-29,,514.94,525.47,,517.5,,,45.04,-45.38999938964844,45.04
DIS,short_straddle_1w,2020-12-28,2021-01-04,2021-01-29,,179.48,177.56,,180.0,,,13.809999,-12.890000343322754,13.809999
SNAP,short_straddle_1w,2020-12-28,2021-01-04,2021-01-29,,48.31,49.36,,49.0,,,6.19,-6.050000190734863,6.19
F,short_straddle_1w,2020-12-28,2021-01-04,2021-01-29,,8.89,8.52,,9.0,,,0.81,-0.8199999928474426,0.81
GDX,short_straddle_1w,2020-12-28,2021-01-04,2021-01-29,,35.72,38.74,,36.0,,,3.15,-3.9699997901916504,3.15
NFLX,short_straddle_1w,2020-12-28,2021-01-04,2021-01-29,,520.11,522.61,,525.0,,,54.85,-56.18000030517578,54.85
INTC,short_straddle_1w,2020-12-28,2021-01-04,2021-01-29,,46.99,49.69,,47.5,,,4.36,-4.940000057220459,4.36
T,short_straddle_1w,2020-12-28,2021-01-04,2021-01-29,,28.54,29.35,,28.5,,,1.87,-1.840000033378601,1.87
USO,short_straddle_1w,2020-12-28,2021-01-04,2021-01-29,,32.6,32.34,,33.0,,,2.5,-2.450000047683716,2.5
ROKU,short_straddle_1w,2020-12-28,2021-01-04,2021-01-29,,341.73,317.01,,347.5,,,46.57,-47.89999771118164,46.57
SPCE,short_straddle_1w,2020-12-28,2021-01-04,2021-01-29,,23.85,23.18,,25.0,,,5.62,-4.739999771118164,5.62
WFC,short_straddle_1w,2020-12-28,2021-01-04,2021-01-29,,30.01,29.8,,30.0,,,2.8899999,-2.7100000381469727,2.8899999
UVXY,short_straddle_1w,2020-12-28,2021-01-04,2021-01-29,,10.61,12.09,,12.0,,,4.3199997,-4.25,4.3199997
TLT,short_straddle_1w,2020-12-28,2021-01-04,2021-01-29,,157.32,157.42,,157.5,,,4.67,-4.890000343322754,4.67
ZM,short_straddle_1w,2020-12-28,2021-01-04,2021-01-29,,350.4,359.61,,355.0,,,50.37,-47.15999984741211,50.37
JPM,short_straddle_1w,2020-12-28,2021-01-04,2021-01-29,,125.48,126.26,,125.0,,,8.860001,-8.220000267028809,8.860001
WMT,short_straddle_1w,2020-12-28,2021-01-04,2021-01-29,,145.08,146.43,,145.0,,,7.56,-6.949999809265137,7.56
XOM,short_straddle_1w,2020-12-28,2021-01-04,2021-01-29,,41.75,41.49,,42.0,,,3.71,-3.490000009536743,3.71
XLE,short_straddle_1w,2020-12-28,2021-01-04,2021-01-29,,37.86,37.99,,38.0,,,3.3200002,-3.2200000286102295,3.3200002
C,short_straddle_1w,2020-12-28,2021-01-04,2021-01-29,,61.16,60.36,,61.5,,,5.56,-5.529999732971191,5.56
CSCO,short_straddle_1w,2020-12-28,2021-01-04,2021-01-29,,44.92,43.89,,45.0,,,2.42,-2.440000057220459,2.42
DAL,short_straddle_1w,2020-12-28,2021-01-04,2021-01-29,,40.27,38.75,,41.0,,,4.98,-4.920000076293945,4.98
PFE,short_straddle_1w,2020-12-28,2021-01-04,2021-01-29,,36.77,36.8,,37.0,,,2.6999998,-2.4099998474121094,2.6999998
PTON,short_straddle_1w,2020-12-28,2021-01-04,2021-01-29,,152.1,145.86,,155.0,,,23.45,-22.31999969482422,23.45
GILD,short_straddle_1w,2020-12-28,2021-01-04,2021-01-29,,56.78,59.99,,57.0,,,3.84,-4.720000267028809,3.84
CRM,short_straddle_1w,2020-12-28,2021-01-04,2021-01-29,,224.63,219.37,,225.0,,,17.48,-16.31999969482422,17.48
PLTR,short_straddle_1w,2020-12-28,2021-01-04,2021-01-29,,25.56,23.35,,26.5,,,6.29,-5.819999694824219,6.29
SQQQ,short_straddle_1w,2020-12-28,2021-01-04,2021-01-29,,15.35,15.86,,15.5,,,2.6,-2.7300000190734863,2.6
M,short_straddle_1w,2020-12-28,2021-01-04,2021-01-29,,11.77,11.27,,12.0,,,1.99,-1.9000000953674316,1.99
DKNG,short_straddle_1w,2020-12-28,2021-01-04,2021-01-29,,49.17,44.97,,50.0,,,8.1,-8.34999942779541,8.1
QCOM,short_straddle_1w,2020-12-28,2021-01-04,2021-01-29,,147.76,148.35,,149.0,,,12.139999,-11.859999656677246,12.139999
PLUG,short_straddle_1w,2020-12-28,2021-01-04,2021-01-29,,33.59,32.07,,35.0,,,7.88,-7.300000190734863,7.88
DIA,short_straddle_1w,2020-12-28,2021-01-04,2021-01-29,,304.16,302.11,,305.0,,,12.73,-13.09000015258789,12.73
GM,short_straddle_1w,2020-12-28,2021-01-04,2021-01-29,,41.75,40.55,,42.0,,,3.87,-3.8600001335144043,3.87
PYPL,short_straddle_1w,2020-12-28,2021-01-04,2021-01-29,,235.82,231.98,,237.5,,,21.36,-20.270000457763672,21.36
FCX,short_straddle_1w,2020-12-28,2021-01-04,2021-01-29,,24.64,27.09,,25.0,,,3.0700002,-3.7400002479553223,3.0700002
MRNA,short_straddle_1w,2020-12-28,2021-01-04,2021-01-29,,111.93,111.12,,116.0,,,24.65,-20.869998931884766,24.65
V,short_straddle_1w,2020-12-28,2021-01-04,2021-01-29,,212.88,217.36,,212.5,,,13.379999,-13.920000076293945,13.379999
GOLD,short_straddle_1w,2020-12-28,2021-01-04,2021-01-29,,22.81,24.79,,23.0,,,1.96,-2.5,1.96
ACB,short_straddle_1w,2020-12-28,2021-01-04,2021-01-29,,8.7,9.47,,9.0,,,2.31,-2.6599998474121094,2.31
